Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-29 00:00:00-05:00,244.7591620808464,247.5523855581258,241.50189922494135,241.99273681640625,3412000,0.0,0.0
2021-02-01 00:00:00-05:00,243.32245913266993,247.01699117243064,242.73347023828103,245.16973876953125,2324100,0.0,0.0
2021-02-02 00:00:00-05:00,248.37337805695392,257.2349250534353,248.08780282690375,256.0926513671875,5195500,0.0,0.0
2021-02-03 00:00:00-05:00,255.77136219546568,258.62705991384956,254.4952336817802,257.50262451171875,2712800,0.0,0.0
2021-02-04 00:00:00-05:00,258.7966796875,263.99937336862087,258.36831675827506,262.1431884765625,2994700,0.0,0.0
2021-02-05 00:00:00-05:00,263.2586779098901,265.25765034254306,260.75102963122765,261.9200744628906,2938100,0.0,0.0
2021-02-08 00:00:00-05:00,263.2587466695271,268.5150106499095,262.81254540398555,267.8546142578125,2826200,0.0,0.0
2021-02-09 00:00:00-05:00,267.3637725710329,269.9071249347279,265.6682134065565,268.1312255859375,2071700,0.0,0.0
2021-02-10 00:00:00-05:00,267.7207106018295,272.3433483354043,265.7128052723158,271.5401916503906,3213700,0.0,0.0
2021-02-11 00:00:00-05:00,271.2724984686498,272.19167187539097,266.98004499082384,269.7911071777344,2159900,0.0,0.0
2021-02-12 00:00:00-05:00,269.49653984396804,273.6997739420081,269.3002102646501,273.36065673828125,1977300,0.0,0.0
2021-02-16 00:00:00-05:00,276.64469804021695,279.2505245982458,275.9486253732159,278.393798828125,2792200,0.0,0.0
2021-02-17 00:00:00-05:00,276.6714717668389,281.0888738504292,275.53813070009124,279.0898742675781,2333100,0.0,0.0
2021-02-18 00:00:00-05:00,275.948714800496,280.6605991273292,274.48516156104273,276.5555419921875,2093300,0.0,0.0
2021-02-19 00:00:00-05:00,276.84993953121847,282.6951629467362,276.84993953121847,281.65997314453125,2749500,0.0,0.0
2021-02-22 00:00:00-05:00,279.3220105832539,286.0685719828415,278.61700491186247,282.7756042480469,3162300,0.0,0.0
2021-02-23 00:00:00-05:00,283.7661319818087,285.5687750702136,277.1623322711415,284.86376953125,2942500,0.0,0.0
2021-02-24 00:00:00-05:00,285.72050992228696,295.35844567499913,285.65803521342855,295.06396484375,3934400,0.0,0.0
2021-02-25 00:00:00-05:00,297.46440328460164,299.677570469989,291.1819116174845,292.4937438964844,4244000,0.0,0.0
2021-02-26 00:00:00-05:00,290.7178968502748,293.3147908951696,284.7120466071565,285.1047058105469,3732200,0.0,0.0
2021-03-01 00:00:00-05:00,291.16997287624554,296.58126248916,289.65588683001465,295.5778503417969,2957800,1.25,0.0
2021-03-02 00:00:00-05:00,295.6495742164367,301.19524568977147,295.210588143215,296.4917297363281,2850300,0.0,0.0
2021-03-03 00:00:00-05:00,298.9464774221732,304.69821693713135,298.5612436695848,299.618408203125,3606300,0.0,0.0
2021-03-04 00:00:00-05:00,298.4537714598844,304.39364458169734,290.20246823113945,295.01348876953125,3647600,0.0,0.0
2021-03-05 00:00:00-05:00,300.6487304149366,300.6487304149366,283.5189774870625,293.2933349609375,3740200,0.0,0.0
2021-03-08 00:00:00-05:00,296.8679776327735,302.449492733877,294.8432447183635,299.4034118652344,2998000,0.0,0.0
2021-03-09 00:00:00-05:00,294.413131122706,301.37435019966483,291.68062406483887,296.1780700683594,3324800,0.0,0.0
2021-03-10 00:00:00-05:00,297.5040995766431,306.7588148054718,297.02030172565617,306.4183654785156,3153100,0.0,0.0
2021-03-11 00:00:00-05:00,303.4080961660344,309.08814753843757,301.4370883468076,306.4900207519531,2756600,0.0,0.0
2021-03-12 00:00:00-05:00,309.28522089526814,313.5676581037333,307.8696989258376,312.50152587890625,2436700,0.0,0.0
2021-03-15 00:00:00-04:00,313.06594842800774,315.735762871811,306.4003938139046,310.02880859375,2276200,0.0,0.0
2021-03-16 00:00:00-04:00,309.3390221812969,310.7903883399535,302.5928380187357,306.140625,2332600,0.0,0.0
2021-03-17 00:00:00-04:00,308.74773112126303,310.9068721264655,304.9669992406941,309.04339599609375,2710900,0.0,0.0
2021-03-18 00:00:00-04:00,314.2396250757678,319.70466750179384,310.8710033821649,311.77587890625,3713000,0.0,0.0
2021-03-19 00:00:00-04:00,310.3603455546768,311.09496906137815,305.1730325152662,308.3714294433594,3513000,0.0,0.0
2021-03-22 00:00:00-04:00,305.55829205154623,307.1888507024887,301.0250010679759,304.00836181640625,2094500,0.0,0.0
2021-03-23 00:00:00-04:00,302.4763560888631,306.3018995013392,296.8410889484338,297.23529052734375,2457500,0.0,0.0
2021-03-24 00:00:00-04:00,298.71362267325213,301.8672086240003,294.2519915090476,294.44012451171875,3332200,0.0,0.0
2021-03-25 00:00:00-04:00,293.27535455310175,296.89482886597176,288.41058290954504,296.1422424316406,2804700,0.0,0.0
2021-03-26 00:00:00-04:00,299.69007634657,300.5322317237092,289.10044137602284,293.31121826171875,3082600,0.0,0.0
2021-03-29 00:00:00-04:00,287.0040476675698,293.64272724845824,284.64780595578173,291.82403564453125,4533200,0.0,0.0
2021-03-30 00:00:00-04:00,295.12098222680805,300.80103421597556,294.6192760621515,297.4503479003906,2717300,0.0,0.0
2021-03-31 00:00:00-04:00,295.8556450880574,298.02372667109677,291.56423903503867,292.96185302734375,2624500,0.0,0.0
2021-04-01 00:00:00-04:00,290.54286145276416,295.3449410293028,290.4174485897707,293.53521728515625,2659000,0.0,0.0
2021-04-05 00:00:00-04:00,298.2029298272491,298.2029298272491,289.4230165961317,289.8620300292969,3235000,0.0,0.0
2021-04-06 00:00:00-04:00,290.71307466281644,294.34151717547877,290.27408864821854,293.01556396484375,1801700,0.0,0.0
2021-04-07 00:00:00-04:00,293.5889399099892,294.93280134868445,289.6917362695869,292.5586242675781,2157300,0.0,0.0
2021-04-08 00:00:00-04:00,290.533895140766,296.98441372000013,289.35129049858045,296.6708679199219,2402800,0.0,0.0
2021-04-09 00:00:00-04:00,299.2331920846363,300.0395036011085,294.5655203066821,296.375244140625,2347100,0.0,0.0
2021-04-12 00:00:00-04:00,298.04159224905635,299.6631828119442,295.5957546671265,297.2979736328125,2318800,0.0,0.0
2021-04-13 00:00:00-04:00,295.210540727084,295.69431117626175,290.43533760564753,293.5710144042969,3575900,0.0,0.0
2021-04-14 00:00:00-04:00,294.3504985074211,308.61336279841385,292.2003252427972,300.44268798828125,9876800,0.0,0.0
2021-04-15 00:00:00-04:00,303.62317405522424,305.81815929030836,299.7170288350504,303.3096008300781,4354800,0.0,0.0
2021-04-16 00:00:00-04:00,304.86837724062,307.95924177605224,303.37219965415346,306.6781005859375,4231900,0.0,0.0
2021-04-19 00:00:00-04:00,304.60857151777475,308.57743546131576,301.5624912707828,307.3769226074219,3228200,0.0,0.0
2021-04-20 00:00:00-04:00,304.58181509457404,305.0297690522776,295.0672774075015,297.33392333984375,3662300,0.0,0.0
2021-04-21 00:00:00-04:00,295.64951779639904,300.55013362441906,293.46350099269057,300.3709411621094,2733300,0.0,0.0
2021-04-22 00:00:00-04:00,299.7886648718214,301.894053678509,295.9093961121712,296.4111022949219,2165200,0.0,0.0
2021-04-23 00:00:00-04:00,296.7694477725856,305.2089109664243,296.2946177497868,304.02630615234375,2163800,0.0,0.0
2021-04-26 00:00:00-04:00,306.3467152551364,309.8945024869315,305.4060230017079,307.7622375488281,2171500,0.0,0.0
2021-04-27 00:00:00-04:00,308.19222050483995,311.3726816114682,307.8876151957178,310.5484619140625,2088600,0.0,0.0
2021-04-28 00:00:00-04:00,311.77585293351336,313.67517272051344,310.0646660919608,311.8743896484375,2140900,0.0,0.0
2021-04-29 00:00:00-04:00,314.06040714156404,316.99898305918236,311.3099915107464,316.228515625,2584400,0.0,0.0
2021-04-30 00:00:00-04:00,314.5711356121905,316.09418977588723,311.0591924224651,312.1790771484375,2101100,0.0,0.0
2021-05-03 00:00:00-04:00,313.8723469360076,317.20512516844434,312.9047785063686,313.7110900878906,1871700,0.0,0.0
2021-05-04 00:00:00-04:00,312.5822219329589,315.16244073833496,306.9111376618837,313.42437744140625,2831400,0.0,0.0
2021-05-05 00:00:00-04:00,315.35953397416665,321.7563285539961,312.2686412417389,320.39453125,2786800,0.0,0.0
2021-05-06 00:00:00-04:00,322.32069712489,328.17097319860574,319.3910888455363,327.8753356933594,3048700,0.0,0.0
2021-05-07 00:00:00-04:00,324.58736212304603,332.964104930746,323.3599728981161,332.2832336425781,3378100,0.0,0.0
2021-05-10 00:00:00-04:00,334.62159679911423,337.73936609797255,330.1420573506656,330.3033142089844,3396300,0.0,0.0
2021-05-11 00:00:00-04:00,325.2145538623109,330.2585194992434,321.2904730527279,322.4551696777344,3734300,0.0,0.0
2021-05-12 00:00:00-04:00,325.2772056327943,329.81049627417286,316.49729402649547,317.5096740722656,3309800,0.0,0.0
2021-05-13 00:00:00-04:00,316.47941785769507,323.3241663031636,316.47941785769507,321.4606628417969,2673900,0.0,0.0
2021-05-14 00:00:00-04:00,324.31865509806266,331.0469320786174,324.04989366833485,330.3839416503906,2732300,0.0,0.0
2021-05-17 00:00:00-04:00,329.49694884943506,332.11301149077303,326.5583725440478,330.8139343261719,1826100,0.0,0.0
2021-05-18 00:00:00-04:00,332.7222188946418,334.2452456391042,326.11041543786314,326.61212158203125,2018600,0.0,0.0
2021-05-19 00:00:00-04:00,322.5268057042443,322.5268057042443,317.0886388351286,321.075439453125,3696000,0.0,0.0
2021-05-20 00:00:00-04:00,321.61299659993364,324.2738438985655,316.5690312374652,322.3297119140625,1919600,0.0,0.0
2021-05-21 00:00:00-04:00,323.8616952542308,328.9235960935312,322.98372312637287,328.13519287109375,2657500,0.0,0.0
2021-05-24 00:00:00-04:00,329.0848562887127,331.2350295185123,327.4632653745891,329.9538879394531,1834300,0.0,0.0
2021-05-25 00:00:00-04:00,331.40524881885415,334.8634397117942,326.1910589988565,326.5673522949219,2631000,0.0,0.0
2021-05-26 00:00:00-04:00,327.00635137760617,330.4018496405236,324.23799951945887,329.1565246582031,2121200,0.0,0.0
2021-05-27 00:00:00-04:00,332.67747389904656,334.6663905631,329.06696609683917,332.71331787109375,3897000,0.0,0.0
2021-05-28 00:00:00-04:00,334.4032653366585,335.36513077524154,331.04126279176006,334.4212341308594,2169700,1.25,0.0
2021-06-01 00:00:00-04:00,339.52712033211066,344.61505869803904,338.27758986997037,343.7880554199219,3644000,0.0,0.0
2021-06-02 00:00:00-04:00,344.58811478328613,345.7927096338325,341.0283463387007,344.68701171875,2809700,0.0,0.0
2021-06-03 00:00:00-04:00,343.6173101446217,351.70771116830144,341.711575626145,349.43341064453125,3003900,0.0,0.0
2021-06-04 00:00:00-04:00,350.2963216739748,352.4267892051287,347.2759189546849,351.887451171875,2514100,0.0,0.0
2021-06-07 00:00:00-04:00,353.2808270502602,353.51455851346924,348.3816290351609,348.92999267578125,2188700,0.0,0.0
2021-06-08 00:00:00-04:00,346.7995362969983,347.4198025595333,343.59033736184296,345.8197021484375,2452600,0.0,0.0
2021-06-09 00:00:00-04:00,344.43531855751837,345.43312144536037,340.5878847729814,344.0937194824219,2025900,0.0,0.0
2021-06-10 00:00:00-04:00,350.2604210298409,350.2604210298409,334.7178549563383,336.14715576171875,3900800,0.0,0.0
2021-06-11 00:00:00-04:00,337.7293251079734,340.4710612949269,337.19893020454384,339.841796875,2117300,0.0,0.0
2021-06-14 00:00:00-04:00,339.28442610062496,340.4710247709402,333.2346218844303,335.2302551269531,2560500,0.0,0.0
2021-06-15 00:00:00-04:00,335.7517128227585,336.95628060220434,330.0524768663013,333.7740478515625,2302900,0.0,0.0
2021-06-16 00:00:00-04:00,333.495274348802,336.27297510506935,328.33540570446746,333.5042724609375,3264200,0.0,0.0
2021-06-17 00:00:00-04:00,335.7696489079509,335.7696489079509,320.5147455040144,324.9644775390625,4146300,0.0,0.0
2021-06-18 00:00:00-04:00,320.48775177073065,322.1597822950441,312.9457142010276,313.574951171875,6290100,0.0,0.0
2021-06-21 00:00:00-04:00,317.2246582848388,321.79122842733483,315.56162581111676,321.4046936035156,2717300,0.0,0.0
2021-06-22 00:00:00-04:00,320.91928773595896,323.508220833069,316.9999504990888,321.3957214355469,1870800,0.0,0.0
2021-06-23 00:00:00-04:00,322.5283350956787,325.8454016682746,321.51253592395267,324.5599060058594,1713100,0.0,0.0
2021-06-24 00:00:00-04:00,326.3128524728549,333.3964526679253,326.1150860103889,331.4817199707031,2716600,0.0,0.0
2021-06-25 00:00:00-04:00,331.544688480616,333.63919164455837,327.697253868068,331.4997253417969,2782400,0.0,0.0
2021-06-28 00:00:00-04:00,330.62767658449076,331.589541857129,327.0858769755342,331.4457092285156,1833400,0.0,0.0
2021-06-29 00:00:00-04:00,336.9741733995778,339.8777382630526,333.2795701593086,334.9605712890625,2365900,0.0,0.0
2021-06-30 00:00:00-04:00,333.414410641628,341.69358002297434,333.414410641628,341.1722106933594,2238400,0.0,0.0
2021-07-01 00:00:00-04:00,342.22399449109855,343.0689941759278,336.3359636049682,337.091064453125,2571000,0.0,0.0
2021-07-02 00:00:00-04:00,338.27767229347984,338.5383706968118,334.78083514968114,336.344970703125,1598900,0.0,0.0
2021-07-06 00:00:00-04:00,335.50901315843913,335.86858112866804,328.47934549236146,332.4795837402344,2162900,0.0,0.0
2021-07-07 00:00:00-04:00,330.3580945119408,332.6863292193652,325.5757612264484,330.51092529296875,2012800,0.0,0.0
2021-07-08 00:00:00-04:00,323.33740816483,326.21400647474786,319.65177515314605,322.6632080078125,2940500,0.0,0.0
2021-07-09 00:00:00-04:00,329.00960463089626,334.5380392220568,328.06573559091834,334.1874694824219,2641800,0.0,0.0
2021-07-12 00:00:00-04:00,332.8840847891779,345.190487434297,330.2052529013389,342.0442199707031,4135900,0.0,0.0
2021-07-13 00:00:00-04:00,342.5475571223674,346.3859928410044,334.41222087524,337.9809875488281,6466800,0.0,0.0
2021-07-14 00:00:00-04:00,340.4710348320176,343.1858039004432,333.85489798978665,336.5606689453125,3295700,0.0,0.0
2021-07-15 00:00:00-04:00,333.72011806526956,340.4711185274596,333.11784788489945,335.61688232421875,2183900,0.0,0.0
2021-07-16 00:00:00-04:00,337.03713971200165,337.03713971200165,327.05897210472307,327.9309387207031,2583300,0.0,0.0
2021-07-19 00:00:00-04:00,318.2224567286949,319.29218978072157,313.7277892607755,318.86968994140625,4394600,0.0,0.0
2021-07-20 00:00:00-04:00,316.66726158187197,330.1872277118948,316.0110577516946,327.89495849609375,2937900,0.0,0.0
2021-07-21 00:00:00-04:00,330.84344885813215,337.0101186769929,330.7445519210315,335.7516174316406,2398800,0.0,0.0
2021-07-22 00:00:00-04:00,334.67296835578094,335.92249922793684,331.21209594189435,335.0415344238281,1887100,0.0,0.0
2021-07-23 00:00:00-04:00,336.73149500161725,339.79686151521554,333.8459261605426,336.2460632324219,1706900,0.0,0.0
2021-07-26 00:00:00-04:00,335.4639576860114,338.6102245677976,335.40102576439085,337.9090576171875,1559100,0.0,0.0
2021-07-27 00:00:00-04:00,334.85276697243137,337.22596485129594,331.90426585319983,336.9562683105469,1791800,0.0,0.0
2021-07-28 00:00:00-04:00,337.8282008270211,339.2934668403712,334.70890044418616,336.40789794921875,1668900,0.0,0.0
2021-07-29 00:00:00-04:00,338.9248679620067,341.1542327308765,336.9292346621675,339.3923034667969,1296600,0.0,0.0
2021-07-30 00:00:00-04:00,338.5113872764401,341.5497868293203,335.3561219817918,336.9921875,1474900,0.0,0.0
2021-08-02 00:00:00-04:00,338.1517852783696,347.8242898970405,337.774221184052,339.9676208496094,2383200,0.0,0.0
2021-08-03 00:00:00-04:00,341.8194959520641,342.7723633582151,334.1965292695798,341.9183654785156,1494600,0.0,0.0
2021-08-04 00:00:00-04:00,340.22829065385883,343.97682721165745,337.78319094176425,339.6709289550781,1460500,0.0,0.0
2021-08-05 00:00:00-04:00,341.72954519817665,345.46911163852883,341.54977496831475,345.4601135253906,1583800,0.0,0.0
2021-08-06 00:00:00-04:00,349.5772665832391,358.5486054255925,349.3615313202117,357.6766662597656,3655800,0.0,0.0
2021-08-09 00:00:00-04:00,356.5079861156882,363.70845127285014,353.80218786146986,359.4654846191406,3319100,0.0,0.0
2021-08-10 00:00:00-04:00,359.68128130905,369.1290815319893,359.12394690717883,366.7379150390625,3152300,0.0,0.0
2021-08-11 00:00:00-04:00,367.48403529950326,372.76976912151855,365.91989965419185,372.05963134765625,3000500,0.0,0.0
2021-08-12 00:00:00-04:00,372.5000691821866,376.3115384544145,369.0661366184029,373.0574035644531,2312800,0.0,0.0
2021-08-13 00:00:00-04:00,373.9563192552635,374.75638320241,366.92665301604706,369.2638854980469,1980000,0.0,0.0
2021-08-16 00:00:00-04:00,367.65477089729677,367.65477089729677,361.50606959264036,367.0794677734375,1590700,0.0,0.0
2021-08-17 00:00:00-04:00,363.0253687798824,367.07956839659647,359.7532644973919,364.0411682128906,2077400,0.0,0.0
2021-08-18 00:00:00-04:00,361.91062309419567,365.06586094181193,358.3058910750958,358.4946594238281,2187800,0.0,0.0
2021-08-19 00:00:00-04:00,354.71917435895836,357.5328406807969,351.40210745791325,353.79327392578125,2241500,0.0,0.0
2021-08-20 00:00:00-04:00,351.92344592656593,356.38217556980317,351.4829773167596,355.86077880859375,1612100,0.0,0.0
2021-08-23 00:00:00-04:00,361.2723945036656,363.2590298409659,358.6744635421188,360.8768615722656,1857600,0.0,0.0
2021-08-24 00:00:00-04:00,362.800549151169,368.2570817970735,362.00051264297645,367.26824951171875,1958400,0.0,0.0
2021-08-25 00:00:00-04:00,368.4728644510776,374.5676329516432,367.60989590614383,371.367431640625,1845300,0.0,0.0
2021-08-26 00:00:00-04:00,373.8484259650828,378.20825843221786,369.6054592290159,370.7291259765625,2076500,0.0,0.0
2021-08-27 00:00:00-04:00,371.0617731367265,377.4172396360055,370.81007285127356,377.2734069824219,2174500,0.0,0.0
2021-08-30 00:00:00-04:00,377.50712218870325,378.2352561056844,371.0078233162082,371.79888916015625,2089400,0.0,0.0
2021-08-31 00:00:00-04:00,372.2595867398812,374.74366599037876,369.2335486152627,373.52423095703125,1958100,2.0,0.0
2021-09-01 00:00:00-04:00,373.208047740331,375.87277060176973,370.6336329748326,373.6596984863281,1680400,0.0,0.0
2021-09-02 00:00:00-04:00,374.96942713014573,377.2005826682459,372.73829915861637,374.4184265136719,1830400,0.0,0.0
2021-09-03 00:00:00-04:00,373.9668094347107,374.9785026727712,370.8955899430059,371.53692626953125,1373600,0.0,0.0
2021-09-07 00:00:00-04:00,371.2569386359583,374.6262633558188,370.0284617546667,370.6427001953125,1557000,0.0,0.0
2021-09-08 00:00:00-04:00,369.6490304929745,371.23884990937825,365.56611775225144,365.83709716796875,1646200,0.0,0.0
2021-09-09 00:00:00-04:00,365.5390545533146,369.34194640371754,364.49122143532753,365.4577331542969,2424600,0.0,0.0
2021-09-10 00:00:00-04:00,368.5470243206515,370.1639417783463,364.1750482224837,364.464111328125,1956000,0.0,0.0
2021-09-13 00:00:00-04:00,368.01406737596125,369.78453059709426,364.7531346267594,369.6851806640625,1802800,0.0,0.0
2021-09-14 00:00:00-04:00,370.6245256155574,376.68569740321175,363.83170952063546,364.6537170410156,3263200,0.0,0.0
2021-09-15 00:00:00-04:00,359.51397947232647,364.58148740831064,357.8970621475166,363.08203125,3199800,0.0,0.0
2021-09-16 00:00:00-04:00,365.4034739359834,366.72231383344376,356.7047045734336,358.32159423828125,2882900,0.0,0.0
2021-09-17 00:00:00-04:00,357.9963819452433,360.56175435873047,351.23063638524076,353.6063232421875,3843700,0.0,0.0
2021-09-20 00:00:00-04:00,341.28540840398415,344.03142534985443,336.4798373988464,341.5654296875,3834500,0.0,0.0
2021-09-21 00:00:00-04:00,344.02240634884595,344.60954685244843,337.90703711464863,339.4968566894531,2377300,0.0,0.0
2021-09-22 00:00:00-04:00,343.97718769452536,351.6462358965771,342.9925924032335,348.19561767578125,2991300,0.0,0.0
2021-09-23 00:00:00-04:00,352.63985525874034,355.665892968258,350.6435392687989,353.9676818847656,2518000,0.0,0.0
2021-09-24 00:00:00-04:00,352.7121609187315,354.53682014432354,351.0229914137024,353.055419921875,1789700,0.0,0.0
2021-09-27 00:00:00-04:00,358.23134318673044,362.2239484636791,356.966726436083,361.1490173339844,2788500,0.0,0.0
2021-09-28 00:00:00-04:00,361.7270686674782,365.12346329898435,350.83325562708376,351.8359069824219,2609000,0.0,0.0
2021-09-29 00:00:00-04:00,352.90178719497044,354.4464524494153,347.138719805631,347.67169189453125,1955000,0.0,0.0
2021-09-30 00:00:00-04:00,350.48098425426,350.4990403604095,340.20140870749094,341.4750671386719,2665700,0.0,0.0
2021-10-01 00:00:00-04:00,342.7487919360007,345.71162034608426,339.5059422102218,343.254638671875,2382300,0.0,0.0
2021-10-04 00:00:00-04:00,343.44425015934405,349.4602413620947,336.7688665146396,337.9702453613281,2895600,0.0,0.0
2021-10-05 00:00:00-04:00,341.53826988646006,350.67967577852284,339.1896806985354,348.5027160644531,2508100,0.0,0.0
2021-10-06 00:00:00-04:00,345.4044793124701,351.8811365177045,342.04419616933734,350.52618408203125,2111800,0.0,0.0
