Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04 00:00:00-05:00,23.157798792520264,23.780696889758005,23.020129254328968,23.776182174682617,270597600,0.0,0.0
2016-01-05 00:00:00-05:00,23.86645682922182,23.889025238352783,23.112661288720396,23.18036651611328,223164000,0.0,0.0
2016-01-06 00:00:00-05:00,22.695138044120558,23.103633654694068,22.539414815316697,22.726734161376953,273829600,0.0,0.0
2016-01-07 00:00:00-05:00,22.27083903968046,22.598085174079145,21.763042245149517,21.767555236816406,324377600,0.0,0.0
2016-01-08 00:00:00-05:00,22.241500057170295,22.367884484829183,21.837519293779277,21.88265609741211,283192000,0.0,0.0
2016-01-11 00:00:00-05:00,22.336285366415144,22.35659640875387,21.968413751157108,22.236982345581055,198957600,0.0,0.0
2016-01-12 00:00:00-05:00,22.69287942434013,22.72447553744157,22.306952273720103,22.559722900390625,196616800,0.0,0.0
2016-01-13 00:00:00-05:00,22.640972228879306,22.837320993675295,21.95939666732652,21.979707717895508,249758400,0.0,0.0
2016-01-14 00:00:00-05:00,22.108350515551393,22.677084062682308,21.607323917031994,22.46042251586914,252680400,0.0,0.0
2016-01-15 00:00:00-05:00,21.711136786226017,22.051925392953642,21.521560112936886,21.9210262298584,319335600,0.0,0.0
2016-01-19 00:00:00-05:00,22.209904002209765,22.26406851106761,21.553152660105987,21.814950942993164,212350800,0.0,0.0
2016-01-20 00:00:00-05:00,21.46287928973259,22.16025450759533,21.08372424940403,21.84429168701172,289337600,0.0,0.0
2016-01-21 00:00:00-05:00,21.905234459305046,22.090298193320077,21.426777924556635,21.733713150024414,208646000,0.0,0.0
2016-01-22 00:00:00-05:00,22.259564116845755,22.89826034480261,22.20088658915535,22.889232635498047,263202000,0.0,0.0
2016-01-25 00:00:00-05:00,22.911792392499496,22.914049749437755,22.390454860586807,22.442363739013672,207178000,0.0,0.0
2016-01-26 00:00:00-05:00,22.552959006837305,22.76736151023865,22.13317998762541,22.566499710083008,300308000,0.0,0.0
2016-01-27 00:00:00-05:00,21.675026821303355,21.80818161437232,21.065669563077257,21.083724975585938,533478800,0.0,0.0
2016-01-28 00:00:00-05:00,21.16722674199719,21.331977620925375,20.85126395867116,21.23493194580078,222715200,0.0,0.0
2016-01-29 00:00:00-05:00,21.39291794714496,21.968420028686523,21.29361489793478,21.968420028686523,257666000,0.0,0.0
2016-02-01 00:00:00-05:00,21.772075879648117,21.82624040369523,21.530590296024908,21.76304817199707,163774000,0.0,0.0
2016-02-02 00:00:00-05:00,21.535101167600182,21.67502803961913,21.27781755139622,21.322956085205078,149428800,0.0,0.0
2016-02-03 00:00:00-05:00,21.440311626920305,21.855575783517853,21.23267954862153,21.7449893951416,183857200,0.0,0.0
2016-02-04 00:00:00-05:00,21.75180135564528,22.085362531753155,21.599770613033634,21.919715881347656,185886800,0.13,0.0
2016-02-05 00:00:00-05:00,21.9015545263498,21.992319710087394,21.259394616770418,21.334274291992188,185672400,0.0,0.0
2016-02-08 00:00:00-05:00,21.132327774013778,21.715491926616043,21.111906511618695,21.558923721313477,216085600,0.0,0.0
2016-02-09 00:00:00-05:00,21.39554642208585,21.76995180866636,21.313857911151835,21.554384231567383,177324800,0.0,0.0
2016-02-10 00:00:00-05:00,21.76541766555387,21.86298998016111,21.352437533514472,21.39101219177246,169374400,0.0,0.0
2016-02-11 00:00:00-05:00,21.282088335640594,21.49311668038653,21.009792747889836,21.26166534423828,200298800,0.0,0.0
2016-02-12 00:00:00-05:00,21.37285615589967,21.44319836905149,21.105099747228497,21.327472686767578,161405600,0.0,0.0
2016-02-16 00:00:00-05:00,21.56118709687598,21.97643665761015,21.468154035597856,21.92878532409668,196231600,0.0,0.0
2016-02-17 00:00:00-05:00,21.93559618514665,22.285041088918415,21.817602633931287,22.264619827270508,179452800,0.0,0.0
2016-02-18 00:00:00-05:00,22.427987815444517,22.43933411124693,21.803979632748657,21.84255599975586,156084000,0.0,0.0
2016-02-19 00:00:00-05:00,21.783563993293694,21.9560176929772,21.738182260788516,21.792640686035156,141496800,0.0,0.0
2016-02-22 00:00:00-05:00,21.853904112640826,21.987783153799384,21.765408530858885,21.983243942260742,137123200,0.0,0.0
2016-02-23 00:00:00-05:00,21.87433244993256,21.897023319567282,21.45454530248185,21.486312866210938,127770400,0.0,0.0
2016-02-24 00:00:00-05:00,21.32520646362585,21.86979428577765,21.17544360069238,21.806259155273438,145022800,0.0,0.0
2016-02-25 00:00:00-05:00,21.794912934733603,21.95602035522461,21.613382520297414,21.95602035522461,110330800,0.0,0.0
2016-02-26 00:00:00-05:00,22.05585807767748,22.241925952786698,21.91517366674255,21.990055084228516,115964400,0.0,0.0
2016-02-29 00:00:00-05:00,21.97871251585303,22.289582806203178,21.931061168783728,21.94013786315918,140865200,0.0,0.0
2016-03-01 00:00:00-05:00,22.157975012142394,22.86593991500341,22.1057844483328,22.811481475830078,201628400,0.0,0.0
2016-03-02 00:00:00-05:00,22.806940266626068,22.89316625882572,22.609526076482055,22.861398696899414,132678400,0.0,0.0
2016-03-03 00:00:00-05:00,22.822819348233132,23.079229397042607,22.793319667374092,23.031578063964844,147822800,0.0,0.0
2016-03-04 00:00:00-05:00,23.228992473127164,23.542130550225167,23.002080371438247,23.374216079711914,184220400,0.0,0.0
2016-03-07 00:00:00-05:00,23.233529263730656,23.333371139494535,22.909044898699943,23.115535736083984,143315600,0.0,0.0
2016-03-08 00:00:00-05:00,22.868204446707725,23.09057909838733,22.781978459551485,22.9249324798584,126247600,0.0,0.0
2016-03-09 00:00:00-05:00,22.988464676816246,23.049731914301546,22.752475881173154,22.94535255432129,108806800,0.0,0.0
2016-03-10 00:00:00-05:00,23.01115952804202,23.19949527690353,22.725249764552814,22.95669937133789,134054400,0.0,0.0
2016-03-11 00:00:00-05:00,23.19949940719391,23.208576101593884,23.03158488880042,23.204038619995117,109632800,0.0,0.0
2016-03-14 00:00:00-04:00,23.124623782075147,23.35153598844447,23.095124087277377,23.263038635253906,100304400,0.0,0.0
2016-03-15 00:00:00-04:00,23.589784515374674,23.866617587309353,23.564824042908292,23.730470657348633,160270800,0.0,0.0
2016-03-16 00:00:00-04:00,23.737284368717166,24.123034399793863,23.732745155437136,24.04588508605957,153214000,0.0,0.0
2016-03-17 00:00:00-04:00,23.943768291745858,24.1593358638334,23.816698047114713,24.007305145263672,137682800,0.0,0.0
2016-03-18 00:00:00-04:00,24.129837141626506,24.166143916515754,23.86888955471988,24.034534454345703,176820800,0.0,0.0
2016-03-21 00:00:00-04:00,24.036800282670857,24.42708939537627,23.857539505035138,24.032262802124023,142010800,0.0,0.0
2016-03-22 00:00:00-04:00,23.882503322132305,24.345404306856626,23.873426628564893,24.216064453125,129777600,0.0,0.0
2016-03-23 00:00:00-04:00,24.161606382334952,24.295483719240615,24.029996920453165,24.082185745239258,102814000,0.0,0.0
2016-03-24 00:00:00-04:00,23.932428161993094,24.10941938732647,23.800818680672485,23.97780990600586,104532000,0.0,0.0
2016-03-28 00:00:00-04:00,24.05268905869854,24.09580292326022,23.83939107343852,23.8688907623291,77645600,0.0,0.0
2016-03-29 00:00:00-04:00,23.80081385724828,24.4588593992906,23.798544251146826,24.43389892578125,124760400,0.0,0.0
2016-03-30 00:00:00-04:00,24.654005457259437,25.055639201250653,24.642659157272288,24.86049461364746,182404400,0.0,0.0
2016-03-31 00:00:00-04:00,24.896802031102144,24.937646288426613,24.70619491985384,24.731155395507812,103553600,0.0,0.0
2016-04-01 00:00:00-04:00,24.683499673308052,24.960332731504337,24.551890230689807,24.95806312561035,103496000,0.0,0.0
2016-04-04 00:00:00-04:00,25.05564179351767,25.45727731026458,25.021604621237042,25.214481353759766,149424800,0.0,0.0
2016-04-05 00:00:00-04:00,24.849152271617218,25.12598539656865,24.82872927605069,24.917224884033203,106314800,0.0,0.0
2016-04-06 00:00:00-04:00,25.012518683861494,25.18270273939628,24.77879779338426,25.178163528442383,105616400,0.0,0.0
2016-04-07 00:00:00-04:00,24.948990724450283,25.05563971418443,24.533742796935478,24.629045486450195,127207600,0.0,0.0
2016-04-08 00:00:00-04:00,24.71300092070984,24.908143759894124,24.545084697966598,24.656272888183594,94326800,0.0,0.0
2016-04-11 00:00:00-04:00,24.726620060064818,25.09875588967212,24.694852493966817,24.737964630126953,117630000,0.0,0.0
